comments_before_basetime,comments_24_basetime,comments_48_24,comments_publ_24,Diff_52_53,links_before_basetime,links_24_basetime,links_48_24,links_publ_24,diff_8_7,Target
96,17,79,86,-62,2,0,2,2,-2,
98,2,17,86,-15,2,0,0,2,0,
124,124,0,124,124,3,3,0,3,3,
11,11,0,11,11,0,0,0,0,0,
138,14,124,130,-110,3,0,3,3,-3,
12,1,11,12,-10,0,0,0,0,0,
142,4,14,130,-10,3,0,0,3,0,
8,8,0,8,8,1,1,0,1,1,
12,0,1,12,-1,0,0,0,0,0,
25,17,8,25,9,3,2,1,3,1,
28,3,17,25,-14,4,1,2,3,-1,
3,3,0,3,3,2,2,0,2,2,
4,1,3,3,-2,2,0,2,2,-2,
5,1,1,3,0,2,0,0,2,0,
2,2,0,2,2,0,0,0,0,0,
4,2,2,2,0,0,0,0,0,0,
8,4,2,2,2,0,0,0,0,0,
19,19,0,19,19,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
19,0,19,19,-19,0,0,0,0,0,
9,8,1,9,7,1,1,0,1,1,
19,0,0,19,0,0,0,0,0,0,
10,1,8,9,-7,1,0,1,1,-1,
4,4,0,4,4,0,0,0,0,0,
10,0,1,9,-1,1,0,0,1,0,
4,0,4,4,-4,1,1,0,1,1,
107,107,0,107,107,6,6,0,6,6,
1,1,0,1,1,1,1,0,1,1,
4,0,0,4,0,1,0,1,1,-1,
111,4,107,107,-103,7,1,6,6,-5,
154,154,0,154,154,1,1,0,1,1,
1,0,1,1,-1,1,0,1,1,-1,
112,1,4,107,-3,7,0,1,6,-1,
195,41,154,195,-113,1,0,1,1,-1,
2,1,0,1,1,1,0,0,1,0,
196,1,41,195,-40,1,0,0,1,0,
38,38,0,38,38,4,4,0,4,4,
39,1,38,38,-37,4,0,4,4,-4,
39,0,1,38,-1,4,0,0,4,0,
3,3,0,3,3,1,1,0,1,1,
4,1,3,3,-2,1,0,1,1,-1,
8,8,0,8,8,1,1,0,1,1,
4,0,1,3,-1,1,0,0,1,0,
12,4,8,9,-4,1,0,1,1,-1,
15,3,4,9,-1,1,0,0,1,0,
102,102,0,102,102,10,10,0,10,10,
134,32,102,128,-70,12,2,10,12,-8,
4,4,0,4,4,1,1,0,1,1,
136,2,32,128,-30,12,0,2,12,-2,
5,1,4,4,-3,1,0,1,1,-1,
5,0,1,4,-1,1,0,0,1,0,
92,92,0,92,92,4,4,0,4,4,
146,146,0,146,146,8,8,0,8,8,
102,10,92,92,-82,4,0,4,4,-4,
258,112,146,252,-34,15,7,8,15,-1,
103,1,10,92,-9,4,0,0,4,0,
267,9,112,252,-103,16,1,7,15,-6,
35,35,0,35,35,4,4,0,4,4,
36,1,35,35,-34,4,0,4,4,-4,
37,1,1,35,0,4,0,0,4,0,
7,7,0,7,7,0,0,0,0,0,
13,6,7,10,-1,2,2,0,0,2,
20,20,0,20,20,3,3,0,3,3,
3,3,0,3,3,1,1,0,1,1,
15,2,6,10,-4,4,2,2,0,0,
33,13,20,26,-7,5,2,3,5,-1,
4,1,3,3,-2,1,0,1,1,-1,
30,30,0,30,30,1,1,0,1,1,
34,1,13,26,-12,5,0,2,5,-2,
4,0,1,3,-1,1,0,0,1,0,
43,13,30,43,-17,1,0,1,1,-1,
43,0,13,43,-13,1,0,0,1,0,
2,2,0,2,2,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
46,46,0,46,46,4,4,0,4,4,
49,3,46,49,-43,4,0,4,4,-4,
49,0,3,49,-3,4,0,0,4,0,
2,2,0,2,2,1,1,0,1,1,
6,6,0,6,6,0,0,0,0,0,
8,6,2,8,4,2,1,1,2,0,
6,0,6,6,-6,0,0,0,0,0,
8,0,6,8,-6,2,0,1,2,-1,
6,0,0,6,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,2,1,3,1,0,0,0,0,0,
5,2,2,3,0,0,0,0,0,0,
27,27,0,27,27,2,2,0,2,2,
52,25,27,33,-2,3,1,2,3,-1,
56,4,25,33,-21,3,0,1,3,-1,
4,4,0,4,4,3,3,0,3,3,
13,9,4,10,5,6,3,3,6,0,
14,1,9,10,-8,7,1,3,6,-2,
1,1,0,1,1,0,0,0,0,0,
64,63,1,64,62,17,17,0,17,17,
66,2,63,64,-61,19,2,17,17,-15,
38,38,0,38,38,3,3,0,3,3,
39,1,38,39,-37,4,1,3,4,-2,
39,0,1,39,-1,4,0,1,4,-1,
20,20,0,20,20,4,4,0,4,4,
2,2,0,2,2,2,2,0,2,2,
31,11,20,30,-9,4,0,4,4,-4,
4,2,2,4,0,2,0,2,2,-2,
37,6,11,30,-5,4,0,0,4,0,
6,2,2,4,0,5,3,0,2,3,
135,135,0,135,135,14,14,0,14,14,
140,5,135,138,-130,15,1,14,14,-13,
144,4,5,138,-1,15,0,1,14,-1,
5,5,0,5,5,1,1,0,1,1,
8,3,5,8,-2,1,0,1,1,-1,
106,106,0,106,106,7,7,0,7,7,
8,0,3,8,-3,2,1,0,1,1,
157,51,106,154,-55,9,2,7,9,-5,
159,2,51,154,-49,10,1,2,9,-1,
5,5,0,5,5,3,3,0,3,3,
50,45,5,48,40,5,2,3,3,-1,
52,2,45,48,-43,5,0,2,3,-2,
32,32,0,32,32,4,4,0,4,4,
74,42,32,74,10,8,4,4,8,0,
80,6,42,74,-36,8,0,4,8,-4,
4,4,0,4,4,0,0,0,0,0,
10,6,4,8,2,1,1,0,0,1,
14,4,6,8,-2,1,0,1,0,-1,
7,7,0,7,7,2,2,0,2,2,
7,0,7,7,-7,2,0,2,2,-2,
0,0,0,0,0,2,2,0,2,2,
7,0,0,7,0,2,0,0,2,0,
0,0,0,0,0,3,1,2,3,-1,
0,0,0,0,0,4,1,1,3,0,
0,0,0,0,0,4,0,1,3,-1,
6,6,0,6,6,1,1,0,1,1,
25,19,6,22,13,2,1,1,2,0,
30,5,19,22,-14,2,0,1,2,-1,
6,6,0,6,6,2,2,0,2,2,
8,2,6,6,-4,2,0,2,2,-2,
9,1,2,6,-1,4,2,0,2,2,
1,1,0,1,1,1,1,0,1,1,
40,39,1,40,38,3,2,1,3,1,
1,1,0,1,1,0,0,0,0,0,
41,1,39,40,-38,3,0,2,3,-2,
24,23,1,21,22,4,4,0,4,4,
26,2,23,21,-21,5,1,4,4,-3,
4,4,0,4,4,2,2,0,2,2,
4,0,4,4,-4,2,0,2,2,-2,
1,1,0,1,1,1,1,0,1,1,
4,0,0,4,0,2,0,0,2,0,
1,0,1,1,-1,1,0,1,1,-1,
1,0,0,1,0,1,0,0,1,0,
4,4,0,4,4,0,0,0,0,0,
53,49,4,23,45,2,2,0,0,2,
58,5,49,23,-44,3,1,2,0,-1,
23,23,0,23,23,3,3,0,3,3,
24,1,23,23,-22,4,1,3,3,-2,
6,6,0,6,6,1,1,0,1,1,
24,0,1,23,-1,4,0,1,3,-1,
15,9,6,15,3,2,1,1,2,0,
16,1,9,15,-8,3,1,1,2,0,
3,3,0,3,3,2,2,0,2,2,
3,0,3,3,-3,3,1,2,2,-1,
3,0,0,3,0,3,0,1,2,-1,
88,88,0,88,88,6,6,0,6,6,
120,32,88,106,-56,8,2,6,6,-4,
129,9,32,106,-23,9,1,2,6,-1,
2,2,0,2,2,0,0,0,0,0,
4,2,2,4,0,2,2,0,1,2,
6,2,2,4,0,2,0,2,1,-2,
39,39,0,39,39,4,4,0,4,4,
54,15,39,51,-24,4,0,4,4,-4,
54,0,15,51,-15,5,1,0,4,1,
11,11,0,11,11,3,3,0,3,3,
12,1,11,12,-10,3,0,3,3,-3,
12,0,1,12,-1,3,0,0,3,0,
1,1,0,1,1,2,2,0,2,2,
1,0,1,1,-1,3,1,2,2,-1,
1,0,0,1,0,3,0,1,2,-1,
28,28,0,28,28,2,2,0,2,2,
47,19,28,46,-9,2,0,2,2,-2,
48,1,19,46,-18,2,0,0,2,0,
6,6,0,6,6,1,1,0,1,1,
6,0,6,6,-6,1,0,1,1,-1,
6,0,0,6,0,2,1,0,1,1,
8,8,0,8,8,1,1,0,1,1,
113,105,8,113,97,8,7,1,8,6,
115,2,105,113,-103,8,0,7,8,-7,
41,41,0,41,41,4,4,0,4,4,
71,30,41,71,-11,5,1,4,5,-3,
79,8,30,71,-22,5,0,1,5,-1,
6,6,0,6,6,0,0,0,0,0,
9,3,6,9,-3,4,4,0,2,4,
9,0,3,9,-3,4,0,4,2,-4,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,1,1,0,1,1,
0,0,0,0,0,1,0,1,1,-1,
0,0,0,0,0,1,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,0,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
6,0,6,6,-6,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,1,2,3,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,0,1,3,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
8,8,0,8,8,0,0,0,0,0,
8,0,8,8,-8,0,0,0,0,0,
8,0,0,8,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,1,1,2,0,0,0,0,0,0,
2,0,1,2,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
4,2,2,4,0,0,0,0,0,0,
4,0,2,4,-2,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
6,0,6,6,-6,0,0,0,0,0,
6,0,0,6,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
70,70,0,70,70,0,0,0,0,0,
90,20,70,90,-50,1,1,0,1,1,
93,3,20,90,-17,1,0,1,1,-1,
51,51,0,51,51,9,9,0,9,9,
53,2,51,53,-49,10,1,9,10,-8,
53,0,2,53,-2,10,0,1,10,-1,
351,351,0,351,351,4,4,0,4,4,
386,35,351,380,-316,4,0,4,4,-4,
386,0,35,380,-35,4,0,0,4,0,
31,31,0,31,31,0,0,0,0,0,
105,74,31,93,43,0,0,0,0,0,
112,7,74,93,-67,0,0,0,0,0,
79,79,0,79,79,4,4,0,4,4,
85,6,79,79,-73,4,0,4,4,-4,
87,2,6,79,-4,4,0,0,4,0,
51,51,0,51,51,1,1,0,1,1,
54,3,51,52,-48,1,0,1,1,-1,
55,1,3,52,-2,1,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,
8,8,0,8,8,0,0,0,0,0,
8,0,8,8,-8,0,0,0,0,0,
10,10,0,10,10,0,0,0,0,0,
8,0,0,8,0,0,0,0,0,0,
10,0,10,10,-10,0,0,0,0,0,
10,0,0,10,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
9,7,2,9,5,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
9,0,7,9,-7,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
2,0,1,1,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
5,5,0,0,5,0,0,0,0,0,
5,0,5,0,-5,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
1,1,0,0,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,1,1,-1,0,0,0,0,0,
1,0,1,0,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
3,2,0,1,2,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
5,5,0,0,5,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
10,10,0,10,10,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
10,0,10,10,-10,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
4,0,4,4,-4,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
5,2,3,3,-1,0,0,0,0,0,
5,0,2,3,-2,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,0,1,0,0,0,0,0,
1,0,1,0,-1,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
6,3,3,3,0,0,0,0,0,0,
7,1,3,3,-2,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,0,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
3,0,1,2,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
3,1,1,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
18,13,5,11,8,0,0,0,0,0,
31,13,13,11,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,2,1,1,1,0,0,0,0,0,
3,0,2,1,-2,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
4,0,4,4,-4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
4,0,0,4,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
8,5,3,3,2,0,0,0,0,0,
9,1,5,3,-4,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
5,2,3,3,-1,0,0,0,0,0,
6,1,2,3,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
2,2,0,0,2,0,0,0,0,0,
2,0,2,0,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
7,2,5,5,-3,0,0,0,0,0,
8,1,2,5,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
4,2,2,2,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
6,2,2,2,0,0,0,0,0,0,
1,1,0,0,1,0,0,0,0,0,
180,180,0,180,180,0,0,0,0,0,
230,50,180,223,-130,0,0,0,0,0,
244,14,50,223,-36,0,0,0,0,0,
310,310,0,310,310,6,6,0,6,6,
445,135,310,438,-175,15,9,6,15,3,
449,4,135,438,-131,15,0,9,15,-9,
27,27,0,27,27,0,0,0,0,0,
84,57,27,81,30,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
93,9,57,81,-48,0,0,0,0,0,
16,7,9,16,-2,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
17,1,7,16,-6,0,0,0,0,0,
8,4,4,8,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
9,1,4,8,-3,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
11,9,2,11,7,0,0,0,0,0,
11,0,9,11,-9,0,0,0,0,0,
11,0,0,11,0,0,0,0,0,0,
8,8,0,8,8,0,0,0,0,0,
26,18,8,20,10,0,0,0,0,0,
29,3,18,20,-15,0,0,0,0,0,
15,15,0,15,15,0,0,0,0,0,
30,15,15,26,0,0,0,0,0,0,
31,1,15,26,-14,0,0,0,0,0,
48,48,0,48,48,0,0,0,0,0,
59,11,48,58,-37,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
59,0,11,58,-11,0,0,0,0,0,
4,3,1,4,2,0,0,0,0,0,
4,0,3,4,-3,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
13,11,2,13,9,0,0,0,0,0,
14,1,11,13,-10,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
6,5,0,1,5,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
5,3,2,5,1,1,1,0,1,1,
6,1,3,5,-2,1,0,1,1,-1,
2,2,0,2,2,0,0,0,0,0,
1426,1424,2,1262,1422,7,7,0,5,7,
1594,168,1424,1262,-1256,8,1,7,5,-6,
1,1,0,1,1,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
2,0,1,1,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
3,1,2,3,-1,0,0,0,0,0,
3,0,1,3,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
4,0,4,4,-4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,1,1,0,0,1,
0,0,0,0,0,1,0,1,0,-1,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
